id,label
1907,0.935127
1908,0.968789
1909,0.982602
191,0.198213
1910,0.975890
1911,0.824621
1912,0.998599
1913,0.003789
1914,0.995992
1915,0.621798
1916,0.998084
1917,0.844926
1918,0.001424
1919,0.845648
192,0.001126
1920,0.352597
1921,0.007845
1922,0.997896
1923,0.026088
1924,0.000322
1925,0.977813
1926,0.068943
1927,0.001103
1928,0.708640
1929,0.023610
193,0.052418
1930,0.974546
1931,0.186960
1932,0.901518
1933,0.776330
1934,0.001966
1935,0.012230
1936,0.138485
1937,0.998996
1938,0.644500
1939,0.961543
194,0.051109
1940,0.934605
1941,0.946387
1942,0.000070
1943,0.691843
1944,0.211589
1945,0.446190
1946,0.104749
1947,0.913148
1948,0.968246
1949,0.685264
195,0.958845
1950,0.978949
1951,0.003192
1952,0.011216
1953,0.547773
1954,0.995107
1955,0.238975
1956,0.999175
1957,0.009059
1958,0.010535
1959,0.033590
196,0.933666
1960,0.000672
1961,0.000072
1962,0.952009
1963,0.392596
1964,0.051088
1965,0.001365
1966,0.997489
1967,0.000774
1968,0.962656
1969,0.419865
197,0.734472
1970,0.901713
1971,0.022164
1972,0.558647
1973,0.004288
1974,0.001321
1975,0.000520
1976,0.047043
1977,0.996217
1978,0.000477
1979,0.998746
198,0.002127
1980,0.996737
1981,0.990177
1982,0.003624
1983,0.986163
1984,0.984702
1985,0.353619
1986,0.940361
1987,0.873026
1988,0.001625
1989,0.998011
199,0.739536
1990,0.922118
1991,0.910101
1992,0.000138
1993,0.001484
1994,0.993192
1995,0.001983
1996,0.994691
1997,0.998597
1998,0.851532
1999,0.001451
2,0.994153
20,0.036628
200,0.987616
2000,0.614097
2001,0.986504
2002,0.932632
2003,0.012700
2004,0.986719
2005,0.977159
2006,0.034455
2007,0.870858
2008,0.992790
2009,0.992328
201,0.995863
2010,0.958867
2011,0.904452
2012,0.001611
2013,0.471002
2014,0.157412
2015,0.219534
2016,0.484709
2017,0.440621
2018,0.001437
2019,0.617478
202,0.003164
2020,0.003238
2021,0.019755
2022,0.245964
2023,0.608582
2024,0.005549
2025,0.000611
2026,0.670519
2027,0.165738
2028,0.001242
2029,0.001396
203,0.957447
2030,0.032337
2031,0.934151
2032,0.011918
2033,0.199324
2034,0.003020
2035,0.999524
2036,0.007979
2037,0.088001
2038,0.984592
2039,0.694535
204,0.992991
2040,0.993926
2041,0.274303
2042,0.934625
2043,0.063203
2044,0.002672
2045,0.991979
2046,0.954424
2047,0.003392
2048,0.084921
2049,0.017255
205,0.001204
2050,0.963194
2051,0.346910
2052,0.735194
2053,0.055550
2054,0.908043
2055,0.992857
2056,0.999631
2057,0.994076
2058,0.005742
2059,0.866511
206,0.000191
2060,0.967548
2061,0.984449
2062,0.990687
2063,0.878876
2064,0.984732
2065,0.996385
2066,0.004243
2067,0.992249
2068,0.017803
2069,0.999527
207,0.995738
2070,0.716197
2071,0.887280
2072,0.047339
2073,0.000057
2074,0.001150
2075,0.010708
2076,0.059003
2077,0.600132
2078,0.994156
2079,0.697842
208,0.004090
2080,0.898977
2081,0.845590
2082,0.281167
2083,0.964165
2084,0.993049
2085,0.017735
2086,0.961899
2087,0.006313
2088,0.003594
2089,0.004090
209,0.019534
2090,0.012315
2091,0.946416
2092,0.469196
2093,0.000375
2094,0.961486
2095,0.990334
2096,0.015297
2097,0.067764
2098,0.996544
2099,0.996062
21,0.978877
210,0.001121
2100,0.004342
2101,0.999582
2102,0.943618
2103,0.975954
2104,0.999149
2105,0.260684
2106,0.002051
2107,0.994953
2108,0.001240
2109,0.885550
211,0.996571
2110,0.974339
2111,0.304301
2112,0.004526
2113,0.000845
2114,0.846178
2115,0.335327
2116,0.023713
2117,0.888742
2118,0.013588
2119,0.969969
212,0.954703
2120,0.961475
2121,0.996953
2122,0.999516
2123,0.992493
2124,0.939929
2125,0.874593
2126,0.992896
2127,0.002406
2128,0.030646
2129,0.638608
213,0.217824
2130,0.030392
2131,0.002714
2132,0.007255
2133,0.001212
2134,0.997513
2135,0.936328
2136,0.965908
2137,0.553223
2138,0.054101
2139,0.015248
214,0.274619
2140,0.858971
2141,0.000275
2142,0.004246
2143,0.958663
2144,0.096680
2145,0.907520
2146,0.992759
2147,0.595799
2148,0.199673
2149,0.016516
215,0.999013
2150,0.002546
2151,0.008349
2152,0.000733
2153,0.669609
2154,0.999556
2155,0.985807
2156,0.012645
2157,0.994657
2158,0.947762
2159,0.997386
216,0.982672
2160,0.449033
2161,0.000604
2162,0.002810
2163,0.987779
2164,0.003823
2165,0.003539
2166,0.005891
2167,0.002222
2168,0.006000
2169,0.000625
217,0.976925
2170,0.036699
2171,0.625349
2172,0.543418
2173,0.980435
2174,0.973723
2175,0.498447
2176,0.999408
2177,0.980755
2178,0.858395
2179,0.984503
218,0.006507
2180,0.083230
2181,0.471330
2182,0.900284
2183,0.000803
2184,0.915693
2185,0.970846
2186,0.824210
2187,0.020093
2188,0.000399
2189,0.995414
219,0.936269
2190,0.008744
2191,0.003258
2192,0.875802
2193,0.915208
2194,0.996844
2195,0.041034
2196,0.965796
2197,0.998880
2198,0.805603
2199,0.988131
22,0.054938
220,0.984880
2200,0.000740
2201,0.362422
2202,0.996287
2203,0.018961
2204,0.637854
2205,0.001072
2206,0.433578
2207,0.099452
2208,0.000198
2209,0.560394
221,0.016116
2210,0.929705
2211,0.923785
2212,0.983004
2213,0.023977
2214,0.910170
2215,0.989100
2216,0.994629
2217,0.999385
2218,0.017375
2219,0.036408
222,0.987260
2220,0.926998
2221,0.950229
2222,0.999946
2223,0.980630
2224,0.065964
2225,0.006145
2226,0.999590
2227,0.896263
2228,0.995403
2229,0.876372
223,0.996822
2230,0.998589
2231,0.001130
2232,0.973284
2233,0.000121
2234,0.866280
2235,0.006645
2236,0.930511
2237,0.091286
2238,0.998801
2239,0.197799
224,0.000689
2240,0.992990
2241,0.991771
2242,0.037899
2243,0.065574
2244,0.739207
2245,0.015303
2246,0.857253
2247,0.216042
2248,0.070281
2249,0.919269
225,0.825151
2250,0.884473
2251,0.006274
2252,0.015681
2253,0.987763
2254,0.994057
2255,0.998245
2256,0.000474
2257,0.090625
2258,0.970412
2259,0.994475
226,0.958378
2260,0.970572
2261,0.860616
2262,0.444436
2263,0.908164
2264,0.409722
2265,0.004147
2266,0.075740
2267,0.949154
2268,0.001067
2269,0.685702
227,0.983495
2270,0.154810
2271,0.991576
2272,0.999672
2273,0.000394
2274,0.001414
2275,0.996688
2276,0.999856
2277,0.059009
2278,0.004728
2279,0.282065
228,0.011969
2280,0.955866
2281,0.921410
2282,0.000173
2283,0.112460
2284,0.813143
2285,0.995686
2286,0.951227
2287,0.001197
2288,0.004642
2289,0.000457
229,0.999135
2290,0.047352
2291,0.976143
2292,0.002269
2293,0.000631
2294,0.992553
2295,0.964797
2296,0.010344
2297,0.972002
2298,0.005292
2299,0.121120
23,0.904139
230,0.130410
2300,0.986047
2301,0.999797
2302,0.087475
2303,0.016772
2304,0.997663
2305,0.895905
2306,0.833021
2307,0.018353
2308,0.635368
2309,0.126691
231,0.998382
2310,0.807955
2311,0.954894
2312,0.000845
2313,0.962964
2314,0.619272
2315,0.816819
2316,0.852450
2317,0.000584
2318,0.304361
2319,0.999217
232,0.913136
2320,0.967470
2321,0.000013
2322,0.990282
2323,0.028303
2324,0.796749
2325,0.994821
2326,0.951134
2327,0.999189
2328,0.027820
2329,0.006737
233,0.003870
2330,0.072229
2331,0.018252
2332,0.018285
2333,0.999229
2334,0.893485
2335,0.036623
2336,0.852890
2337,0.008512
2338,0.019426
2339,0.832177
234,0.064357
2340,0.485193
2341,0.000326
2342,0.981155
2343,0.000666
2344,0.004771
2345,0.990363
2346,0.009671
2347,0.866494
2348,0.001350
2349,0.000540
235,0.997173
2350,0.994839
2351,0.999293
2352,0.035102
2353,0.002017
2354,0.000195
2355,0.992038
2356,0.246903
2357,0.563136
2358,0.993424
2359,0.879717
236,0.936722
2360,0.000274
2361,0.308010
2362,0.824975
2363,0.000300
2364,0.000360
2365,0.976849
2366,0.994948
2367,0.000264
2368,0.471661
2369,0.001908
237,0.003824
2370,0.010260
2371,0.248093
2372,0.838216
2373,0.988251
2374,0.984180
2375,0.000033
2376,0.995351
2377,0.075993
2378,0.778085
2379,0.003737
238,0.659560
2380,0.036669
2381,0.898288
2382,0.756785
2383,0.997563
2384,0.959420
2385,0.956950
2386,0.961246
2387,0.224965
2388,0.991705
2389,0.987007
239,0.001462
2390,0.030420
2391,0.993113
2392,0.002358
2393,0.966916
2394,0.050085
2395,0.002247
2396,0.008466
2397,0.123395
2398,0.390044
2399,0.010510
24,0.643757
240,0.983767
2400,0.997492
2401,0.002697
2402,0.992554
2403,0.949382
2404,0.905536
2405,0.156232
2406,0.990275
2407,0.000269
2408,0.605169
2409,0.836742
241,0.855838
2410,0.056602
2411,0.003104
2412,0.945274
2413,0.001233
2414,0.314462
2415,0.002786
2416,0.981610
2417,0.148250
2418,0.019498
2419,0.001320
242,0.999750
2420,0.608052
2421,0.021745
2422,0.977200
2423,0.075447
2424,0.409151
2425,0.015631
2426,0.000862
2427,0.060807
2428,0.864522
2429,0.009220
243,0.000156
2430,0.805062
2431,0.947327
2432,0.945936
2433,0.908871
2434,0.286152
2435,0.001043
2436,0.352334
2437,0.728194
2438,0.995304
2439,0.012583
244,0.952683
2440,0.001641
2441,0.478245
2442,0.970915
2443,0.005782
2444,0.921950
2445,0.999175
2446,0.090522
2447,0.991276
2448,0.993268
2449,0.671154
245,0.989191
2450,0.974178
2451,0.994491
2452,0.998460
2453,0.000568
2454,0.008507
2455,0.004061
2456,0.487406
2457,0.996599
2458,0.975869
2459,0.996262
246,0.262447
2460,0.012112
2461,0.006053
2462,0.996390
2463,0.050108
2464,0.998396
2465,0.997306
2466,0.361098
2467,0.995612
2468,0.960635
2469,0.995973
247,0.338429
2470,0.999465
2471,0.746083
2472,0.867392
2473,0.702946
2474,0.999874
2475,0.363226
2476,0.997448
2477,0.001006
2478,0.981505
2479,0.000094
248,0.067125
2480,0.002502
2481,0.976992
2482,0.481929
2483,0.998742
2484,0.970761
2485,0.008113
2486,0.536399
2487,0.993929
2488,0.038321
2489,0.648828
249,0.213356
2490,0.662210
2491,0.998975
2492,0.015972
2493,0.000943
2494,0.997337
2495,0.463739
2496,0.432374
2497,0.012161
2498,0.992208
2499,0.014440
25,0.176535
250,0.967032
2500,0.003541
2501,0.001016
2502,0.003664
2503,0.938611
2504,0.275168
2505,0.996825
2506,0.828228
2507,0.994166
2508,0.199672
2509,0.962426
251,0.986945
2510,0.993343
2511,0.950408
2512,0.234512
2513,0.018829
2514,0.775988
2515,0.650851
2516,0.000820
2517,0.006678
2518,0.582728
2519,0.001568
252,0.009241
2520,0.931012
2521,0.576144
2522,0.000191
2523,0.378432
2524,0.199507
2525,0.863988
2526,0.011623
2527,0.601155
2528,0.843946
2529,0.882051
253,0.999001
2530,0.678732
2531,0.000281
2532,0.999327
2533,0.933790
2534,0.049336
2535,0.003520
2536,0.005119
2537,0.999536
2538,0.022420
2539,0.439225
254,0.347143
2540,0.493953
2541,0.901018
2542,0.269596
2543,0.980013
2544,0.420917
2545,0.016672
2546,0.991303
2547,0.747163
2548,0.009261
2549,0.000502
255,0.137200
2550,0.010121
2551,0.000312
2552,0.999724
2553,0.009063
2554,0.001339
2555,0.964396
2556,0.950992
2557,0.003523
2558,0.004436
2559,0.996376
256,0.003562
2560,0.873074
2561,0.976545
2562,0.958201
2563,0.013251
2564,0.000320
2565,0.104929
2566,0.999105
2567,0.000877
2568,0.955339
2569,0.771821
257,0.276703
2570,0.997108
2571,0.002457
2572,0.337599
2573,0.998995
2574,0.012776
2575,0.996226
2576,0.001102
2577,0.998764
2578,0.007915
2579,0.823772
258,0.951577
2580,0.430263
2581,0.765328
2582,0.990817
2583,0.808457
2584,0.026287
2585,0.002053
2586,0.013015
2587,0.002477
2588,0.228278
2589,0.195521
259,0.005404
2590,0.992221
2591,0.197382
2592,0.004157
2593,0.685165
2594,0.919507
2595,0.910485
2596,0.967948
2597,0.002132
2598,0.987196
2599,0.976339
26,0.980811
260,0.001873
2600,0.783064
2601,0.990355
2602,0.992513
2603,0.004167
2604,0.062556
2605,0.981528
2606,0.887342
2607,0.202801
2608,0.021912
2609,0.886319
261,0.002874
2610,0.008080
2611,0.009741
2612,0.797059
2613,0.999397
2614,0.994692
2615,0.024381
2616,0.818763
2617,0.989634
2618,0.041317
2619,0.020451
262,0.949643
2620,0.001778
2621,0.071907
2622,0.004505
2623,0.000168
2624,0.903176
2625,0.002529
2626,0.982885
2627,0.855017
2628,0.988827
2629,0.983902
263,0.002584
2630,0.000160
2631,0.717905
2632,0.011480
2633,0.346533
2634,0.978462
2635,0.941712
2636,0.953043
2637,0.004430
2638,0.915435
2639,0.002157
264,0.029356
2640,0.000381
2641,0.197980
2642,0.974079
2643,0.369187
2644,0.885820
2645,0.959078
2646,0.002820
2647,0.056052
2648,0.989476
2649,0.005053
265,0.998403
2650,0.001626
2651,0.961867
2652,0.008740
2653,0.037664
2654,0.782338
2655,0.000530
2656,0.995010
2657,0.242013
2658,0.000551
2659,0.185821
266,0.002625
2660,0.010514
2661,0.999050
2662,0.474800
2663,0.992500
2664,0.574650
2665,0.014417
2666,0.009898
2667,0.266936
2668,0.275374
2669,0.001510
267,0.000689
2670,0.609867
2671,0.918313
2672,0.002078
2673,0.127652
2674,0.038540
2675,0.758389
2676,0.018317
2677,0.595765
2678,0.982254
2679,0.998257
268,0.005515
2680,0.292703
2681,0.001648
2682,0.983312
2683,0.984929
2684,0.999892
2685,0.699231
2686,0.000672
2687,0.001896
2688,0.002559
2689,0.996182
269,0.858981
2690,0.029042
2691,0.843261
2692,0.928460
2693,0.001037
2694,0.967920
2695,0.960815
2696,0.008649
2697,0.832643
2698,0.055335
2699,0.002288
27,0.680507
270,0.993485
2700,0.996243
2701,0.027832
2702,0.771289
2703,0.034365
2704,0.996381
2705,0.001399
2706,0.056366
2707,0.235466
2708,0.000862
2709,0.936880
271,0.961348
2710,0.949311
2711,0.000147
2712,0.998875
2713,0.835258
2714,0.978936
2715,0.001663
2716,0.812411
2717,0.966938
2718,0.477741
2719,0.999292
272,0.000048
2720,0.794748
2721,0.455413
2722,0.998660
2723,0.002062
2724,0.997881
2725,0.004598
2726,0.011255
2727,0.399856
2728,0.191904
2729,0.000620
273,0.295678
2730,0.976146
2731,0.016425
2732,0.993156
2733,0.017087
2734,0.001529
2735,0.000749
2736,0.103050
2737,0.999881
2738,0.996616
2739,0.962193
274,0.002589
2740,0.556594
2741,0.114623
2742,0.000215
2743,0.990857
2744,0.978400
2745,0.999811
2746,0.014662
2747,0.110853
2748,0.735952
2749,0.000423
275,0.048075
2750,0.002386
2751,0.965426
2752,0.833504
2753,0.982836
2754,0.006357
2755,0.800277
2756,0.999144
2757,0.967900
2758,0.029495
2759,0.989669
276,0.898594
2760,0.012470
2761,0.957194
2762,0.042816
2763,0.998732
2764,0.308381
2765,0.018303
2766,0.988807
2767,0.811844
2768,0.985591
2769,0.149316
277,0.979473
2770,0.895672
2771,0.913827
2772,0.492519
2773,0.088989
2774,0.825772
2775,0.695639
2776,0.861128
2777,0.996322
2778,0.988496
2779,0.002200
278,0.030665
2780,0.002641
2781,0.059866
2782,0.053000
2783,0.028365
2784,0.000879
2785,0.054224
2786,0.701546
2787,0.584684
2788,0.974020
2789,0.967377
279,0.004006
2790,0.002296
2791,0.951523
2792,0.790818
2793,0.000429
2794,0.004092
2795,0.828285
2796,0.995828
2797,0.067598
2798,0.917739
2799,0.858192
28,0.000714
280,0.972943
2800,0.988533
2801,0.682199
2802,0.994265
2803,0.035810
2804,0.927950
2805,0.001474
2806,0.963077
2807,0.018779
2808,0.032450
2809,0.082166
281,0.925680
2810,0.011588
2811,0.050030
2812,0.081435
2813,0.888644
2814,0.018448
2815,0.009596
2816,0.022893
2817,0.012738
2818,0.000418
2819,0.025689
282,0.991039
2820,0.939969
2821,0.012511
2822,0.750358
2823,0.000275
2824,0.845138
2825,0.015878
2826,0.469549
2827,0.995496
2828,0.016585
2829,0.924905
283,0.000674
2830,0.996722
2831,0.016970
2832,0.998826
2833,0.545118
2834,0.330533
2835,0.966970
2836,0.294977
2837,0.000600
2838,0.002155
2839,0.054655
284,0.554239
2840,0.000447
2841,0.014916
2842,0.916166
2843,0.850165
2844,0.996404
2845,0.999939
2846,0.495287
2847,0.984047
2848,0.000610
2849,0.069612
285,0.000218
2850,0.004882
2851,0.175310
2852,0.001600
2853,0.000172
2854,0.005727
2855,0.990994
2856,0.728752
2857,0.002841
2858,0.023942
2859,0.008542
286,0.995153
2860,0.886169
2861,0.998171
2862,0.974223
2863,0.029854
2864,0.997280
2865,0.188456
2866,0.005687
2867,0.931872
2868,0.997154
2869,0.059062
287,0.003456
2870,0.769837
2871,0.986145
2872,0.000528
2873,0.000332
2874,0.002503
2875,0.510686
2876,0.992700
2877,0.953835
2878,0.968083
2879,0.940316
288,0.042346
2880,0.058709
2881,0.988185
2882,0.980619
2883,0.003184
2884,0.988947
2885,0.980582
2886,0.001277
2887,0.021493
2888,0.021137
2889,0.940626
289,0.978888
2890,0.515218
2891,0.985058
2892,0.950664
2893,0.123262
2894,0.975937
2895,0.991513
2896,0.001815
2897,0.003676
2898,0.040026
2899,0.903507
29,0.454655
290,0.061747
2900,0.949322
2901,0.003760
2902,0.012339
2903,0.064705
2904,0.812307
2905,0.968528
2906,0.004076
2907,0.996715
2908,0.225185
2909,0.029290
291,0.001406
2910,0.981276
2911,0.981697
2912,0.997049
2913,0.873970
2914,0.038987
2915,0.000302
2916,0.973917
2917,0.007639
2918,0.163311
2919,0.982619
292,0.998312
2920,0.010273
2921,0.225597
2922,0.002247
2923,0.741403
2924,0.778098
2925,0.616703
2926,0.898206
2927,0.968896
2928,0.996197
2929,0.030350
293,0.446572
2930,0.002218
2931,0.973563
2932,0.000293
2933,0.219587
2934,0.256667
2935,0.000419
2936,0.999715
2937,0.002241
2938,0.005826
2939,0.900805
294,0.554773
2940,0.997372
2941,0.095586
2942,0.189868
2943,0.020129
2944,0.014381
2945,0.996221
2946,0.892949
2947,0.005194
2948,0.999090
2949,0.653831
295,0.002879
2950,0.996215
2951,0.726006
2952,0.999746
2953,0.002850
2954,0.001427
2955,0.014241
2956,0.962159
2957,0.003446
2958,0.955808
2959,0.090795
296,0.992626
2960,0.545010
2961,0.764556
2962,0.002406
2963,0.050949
2964,0.980167
2965,0.337540
2966,0.002366
2967,0.029706
2968,0.029460
2969,0.349190
297,0.971491
2970,0.044020
2971,0.950957
2972,0.950531
2973,0.167023
2974,0.941991
2975,0.913825
2976,0.830171
2977,0.020667
2978,0.037590
2979,0.644720
298,0.940963
2980,0.000134
2981,0.758051
2982,0.383096
2983,0.001537
2984,0.992537
2985,0.220614
2986,0.046932
2987,0.004153
2988,0.979802
2989,0.005792
299,0.996385
2990,0.961607
2991,0.011505
2992,0.980594
2993,0.089790
2994,0.010815
2995,0.081114
2996,0.997974
2997,0.064793
2998,0.996752
2999,0.020869
3,0.988422
30,0.796085
300,0.004047
3000,0.885303
3001,0.995702
3002,0.996218
3003,0.000459
3004,0.045837
3005,0.000823
3006,0.887559
3007,0.993477
3008,0.000764
3009,0.998752
301,0.004249
3010,0.277139
3011,0.513079
3012,0.007499
3013,0.032056
3014,0.003496
3015,0.475777
3016,0.868093
3017,0.882641
3018,0.994243
3019,0.994071
302,0.011494
3020,0.436461
3021,0.998332
3022,0.010117
3023,0.012618
3024,0.978527
3025,0.000700
3026,0.000885
3027,0.039865
3028,0.947244
3029,0.997639
303,0.000708
3030,0.012195
3031,0.050872
3032,0.993906
3033,0.441114
3034,0.000335
3035,0.087102
3036,0.001584
3037,0.996382
3038,0.961382
3039,0.986870
304,0.001722
3040,0.000715
3041,0.992788
3042,0.004468
3043,0.963160
3044,0.980685
3045,0.998765
3046,0.001309
3047,0.004392
3048,0.001445
3049,0.755731
305,0.067558
3050,0.991290
3051,0.998255
3052,0.983854
3053,0.003067
3054,0.367147
3055,0.950309
3056,0.039970
3057,0.995046
3058,0.052652
3059,0.957245
306,0.214364
3060,0.995864
3061,0.777245
3062,0.998820
3063,0.000079
3064,0.789938
3065,0.999886
3066,0.857462
3067,0.000227
3068,0.996049
3069,0.838698
307,0.762557
3070,0.998049
3071,0.001677
3072,0.992128
3073,0.691518
3074,0.986171
3075,0.838065
3076,0.922361
3077,0.007841
3078,0.977736
3079,0.204531
308,0.005627
3080,0.000495
3081,0.076155
3082,0.432532
3083,0.796917
3084,0.027590
3085,0.982673
3086,0.795897
3087,0.002215
3088,0.004622
3089,0.925281
309,0.002745
3090,0.002022
3091,0.007065
3092,0.734759
3093,0.000213
3094,0.962065
3095,0.962887
3096,0.976459
3097,0.000796
3098,0.009078
3099,0.977454
31,0.998825
310,0.517490
3100,0.000362
3101,0.993692
3102,0.990578
3103,0.999613
3104,0.095846
3105,0.960320
3106,0.016058
3107,0.224106
3108,0.075479
3109,0.963097
311,0.807589
3110,0.882931
3111,0.040014
3112,0.928797
3113,0.053340
3114,0.986296
3115,0.993466
3116,0.996608
3117,0.734767
3118,0.008203
3119,0.963801
312,0.620453
3120,0.994921
3121,0.086022
3122,0.004323
3123,0.008311
3124,0.981955
3125,0.956354
3126,0.001277
3127,0.004618
3128,0.975909
3129,0.434649
313,0.012970
3130,0.003928
3131,0.002452
3132,0.000325
3133,0.990018
3134,0.997719
3135,0.001466
3136,0.998544
3137,0.974342
3138,0.597529
3139,0.943914
314,0.510674
3140,0.982234
3141,0.992496
3142,0.004808
3143,0.999609
3144,0.002468
3145,0.994837
3146,0.140606
3147,0.961489
3148,0.990488
3149,0.874367
315,0.804882
3150,0.528400
3151,0.999400
3152,0.616041
3153,0.333639
3154,0.188507
3155,0.511968
3156,0.444884
3157,0.985951
3158,0.024900
3159,0.681019
316,0.969925
3160,0.990570
3161,0.016582
3162,0.996346
3163,0.000764
3164,0.000468
3165,0.754673
3166,0.996890
3167,0.423399
3168,0.010186
3169,0.266001
317,0.586427
3170,0.987138
3171,0.000298
3172,0.012865
3173,0.008893
3174,0.001876
3175,0.049270
3176,0.998858
3177,0.004034
3178,0.826848
3179,0.112898
318,0.060781
3180,0.029490
3181,0.979762
3182,0.994252
3183,0.006436
3184,0.976024
3185,0.765581
3186,0.000616
3187,0.998316
3188,0.421137
3189,0.925592
319,0.911759
3190,0.000169
3191,0.017635
3192,0.992849
3193,0.003214
3194,0.000861
3195,0.966482
3196,0.978743
3197,0.014504
3198,0.995237
3199,0.028355
32,0.043172
320,0.001136
3200,0.859510
3201,0.958893
3202,0.093029
3203,0.966387
3204,0.679311
3205,0.010332
3206,0.954264
3207,0.003973
3208,0.000146
3209,0.999719
321,0.047667
3210,0.544946
3211,0.130648
3212,0.990641
3213,0.011833
3214,0.519648
3215,0.984352
3216,0.997125
3217,0.940783
3218,0.000900
3219,0.095671
322,0.999959
3220,0.004828
3221,0.004227
3222,0.781945
3223,0.995199
3224,0.995131
3225,0.042276
3226,0.994187
3227,0.063249
3228,0.008599
3229,0.962942
323,0.032151
3230,0.000845
3231,0.001037
3232,0.024998
3233,0.000326
3234,0.897371
3235,0.999203
3236,0.000641
3237,0.998974
3238,0.700611
3239,0.973053
324,0.000315
3240,0.057320
3241,0.396037
3242,0.001035
3243,0.978583
3244,0.954459
3245,0.965323
3246,0.008434
3247,0.994868
3248,0.988467
3249,0.030168
325,0.988886
3250,0.154289
3251,0.337394
3252,0.991290
3253,0.362400
3254,0.995078
3255,0.000729
3256,0.078039
3257,0.005164
3258,0.533593
3259,0.104654
326,0.129704
3260,0.965196
3261,0.999115
3262,0.786439
3263,0.000874
3264,0.897566
3265,0.009081
3266,0.021009
3267,0.027773
3268,0.000308
3269,0.849125
327,0.826542
3270,0.086556
3271,0.463105
3272,0.973401
3273,0.501908
3274,0.955005
3275,0.944374
3276,0.276824
3277,0.973065
3278,0.004124
3279,0.089815
328,0.997661
3280,0.238484
3281,0.070328
3282,0.025936
3283,0.131740
3284,0.984797
3285,0.004016
3286,0.035420
3287,0.997713
3288,0.980865
3289,0.002729
329,0.001874
3290,0.146454
3291,0.720355
3292,0.612885
3293,0.997358
3294,0.992270
3295,0.026617
3296,0.000302
3297,0.034447
3298,0.801924
3299,0.003837
33,0.964592
330,0.522808
3300,0.000275
3301,0.999038
3302,0.994189
3303,0.995363
3304,0.940098
3305,0.694564
3306,0.000869
3307,0.087007
3308,0.995834
3309,0.999753
331,0.166683
3310,0.926475
3311,0.310400
3312,0.920930
3313,0.012782
3314,0.990565
3315,0.969004
3316,0.004961
3317,0.931546
3318,0.051938
3319,0.024588
332,0.700021
3320,0.142200
3321,0.986770
3322,0.023731
3323,0.962933
3324,0.059314
3325,0.542462
3326,0.029002
3327,0.993842
3328,0.999646
3329,0.952747
333,0.786821
3330,0.001738
3331,0.901854
3332,0.314010
3333,0.040924
3334,0.918890
3335,0.292431
3336,0.896572
3337,0.943026
3338,0.845370
3339,0.729257
334,0.000672
3340,0.999305
3341,0.008200
3342,0.010967
3343,0.004455
3344,0.972240
3345,0.713638
3346,0.292459
3347,0.009793
3348,0.032668
3349,0.000235
335,0.006317
3350,0.318091
3351,0.969337
3352,0.001209
3353,0.000252
3354,0.935747
3355,0.768614
3356,0.997322
3357,0.996955
3358,0.900338
3359,0.970435
336,0.305983
3360,0.073591
3361,0.996719
3362,0.999614
3363,0.874509
3364,0.958527
3365,0.859408
3366,0.997588
3367,0.990704
3368,0.001592
3369,0.022118
337,0.999464
3370,0.000918
3371,0.026497
3372,0.999890
3373,0.684909
3374,0.993495
3375,0.956550
3376,0.123984
3377,0.004755
3378,0.999879
3379,0.109903
338,0.006069
3380,0.997567
3381,0.019571
3382,0.333485
3383,0.641051
3384,0.999197
3385,0.973984
3386,0.001479
3387,0.001122
3388,0.005479
3389,0.030361
339,0.011333
3390,0.001653
3391,0.997611
3392,0.001021
3393,0.005255
3394,0.133496
3395,0.974471
3396,0.771443
3397,0.000866
3398,0.007757
3399,0.951091
34,0.001368
340,0.000121
3400,0.969221
3401,0.988938
3402,0.003423
3403,0.005794
3404,0.003185
3405,0.309433
3406,0.048887
3407,0.991596
3408,0.975216
3409,0.998406
341,0.021306
3410,0.851290
3411,0.000686
3412,0.884432
3413,0.982141
3414,0.988148
3415,0.071901
3416,0.997637
3417,0.979385
3418,0.002949
3419,0.999542
342,0.006532
3420,0.998766
3421,0.931383
3422,0.987694
3423,0.001906
3424,0.945250
3425,0.950650
3426,0.988903
3427,0.965854
3428,0.045839
3429,0.002854
343,0.118253
3430,0.695204
3431,0.017882
3432,0.980123
3433,0.992182
3434,0.999152
3435,0.327190
3436,0.987474
3437,0.999942
3438,0.008787
3439,0.000912
344,0.284346
3440,0.328189
3441,0.997904
3442,0.999599
3443,0.001024
3444,0.005742
3445,0.997504
3446,0.997022
3447,0.029506
3448,0.023805
3449,0.000264
345,0.271319
3450,0.302808
3451,0.002772
3452,0.970378
3453,0.000470
3454,0.979669
3455,0.342559
3456,0.000035
3457,0.037482
3458,0.003864
3459,0.863034
346,0.995632
3460,0.324486
3461,0.008629
3462,0.000702
3463,0.002078
3464,0.954495
3465,0.009013
3466,0.869276
3467,0.996464
3468,0.994561
3469,0.984187
347,0.000995
3470,0.758248
3471,0.988448
3472,0.095449
3473,0.013044
3474,0.000730
3475,0.003228
3476,0.001407
3477,0.014967
3478,0.998006
3479,0.986145
348,0.989772
3480,0.914367
3481,0.221470
3482,0.993232
3483,0.001746
3484,0.954508
3485,0.963119
3486,0.962475
3487,0.261707
3488,0.999870
3489,0.029830
349,0.056436
3490,0.966918
3491,0.992522
3492,0.002042
3493,0.002154
3494,0.996774
3495,0.032645
3496,0.017624
3497,0.990485
3498,0.003266
3499,0.000281
35,0.641454
350,0.992455
